City,State,Merge_Key_x,State_FIPS,Place_FIPS,NAME,Total_Population_2021,Median_Household_Income_2021,Median_Housing_Value_2021,Owner_Occupied_Units_2021,Bachelors_Degree_Count_2021,Masters_Degree_Count_2021,Unemployed_Count_2021,Unemployment_Rate_2021,Bachelors_Or_Higher_Rate_2021,Total_Population_2022,Median_Household_Income_2022,Median_Housing_Value_2022,Owner_Occupied_Units_2022,Bachelors_Degree_Count_2022,Masters_Degree_Count_2022,Unemployed_Count_2022,Unemployment_Rate_2022,Bachelors_Or_Higher_Rate_2022,Total_Population_2023,Median_Household_Income_2023,Median_Housing_Value_2023,Owner_Occupied_Units_2023,Bachelors_Degree_Count_2023,Masters_Degree_Count_2023,Unemployed_Count_2023,Unemployment_Rate_2023,Bachelors_Or_Higher_Rate_2023,Unnamed: 0,Merge_Key_y,n_restaurants,n_cuisine,n_cuisine_mexican,n_cuisine_pizza,n_cuisine_american,n_cuisine_japanese,n_cuisine_thai,n_cuisine_sushi,n_cuisine_italian,n_cuisine_chinese,n_cuisine_korean,n_cuisine_burger,n_cuisine_mediterranean,n_cuisine_breakfast,n_cuisine_seafood,n_cuisine_asian,n_cuisine_indian,n_cuisine_barbecue,n_cuisine_sandwich,n_cuisine_steak_house,n_cuisine_vietnamese,n_cuisine_noodle,n_cuisine_chicken,n_cuisine_ramen,n_cuisine_french,n_cuisine_pasta,n_cuisine_filipino,n_cuisine_coffee_shop,n_cuisine_salad,n_cuisine_pancake,n_cuisine_peruvian,n_cuisine_hawaiian,n_cuisine_greek,n_cuisine_regional,n_cuisine_poke,n_cuisine_lebanese,n_cuisine_kebab,n_cuisine_fish,n_cuisine_spanish,n_cuisine_diner,n_cuisine_tacos,n_cuisine_dessert,n_cuisine_deli,n_cuisine_ice_cream,n_cuisine_brazilian,n_cuisine_middle_eastern,n_cuisine_tex-mex,n_cuisine_lunch,n_cuisine_grill,n_cuisine_brunch,n_cuisine_southern,n_cuisine_italian_pizza,n_cuisine_latin_american,n_cuisine_wings,n_cuisine_german,n_cuisine_steak,n_cuisine_bagel,n_cuisine_tapas,n_cuisine_fish_and_chips,n_cuisine_international,n_cuisine_jamaican,n_cuisine_turkish,n_cuisine_cajun,n_cuisine_soup,n_cuisine_buffet,n_cuisine_donut,n_cuisine_mongolian_grill,n_cuisine_caribbean,n_cuisine_hot_dog,n_cuisine_bar_and_grill,n_venues,n_venue_type,n_venue_bar,n_venue_fitness_centre,n_venue_theatre,n_venue_sports_centre,n_venue_cinema,n_venue_public_bookcase,n_venue_pub,n_venue_nightclub,n_venue_arts_centre,n_venue_stadium,n_venue_public_building,n_venue_casino,n_cafe,n_cafe_cuisine,n_cafe_brand,n_cafe_brand_Starbucks,n_cafe_brand_Dunkin',n_cafe_amenity_cafe,n_cafe_amenity_fast_food,n_cafe_cuisine_coffee_shop,n_cafe_cuisine_bubble_tea,n_cafe_cuisine_donut,n_cafe_cuisine_sandwich,n_cafe_cuisine_breakfast,n_cafe_cuisine_american,n_cafe_cuisine_coffee,n_cafe_cuisine_pastry,n_cafe_cuisine_tea,n_cafe_cuisine_dessert,n_cafe_cuisine_bagel,n_cafe_cuisine_ice_cream,n_cafe_brand_Tim_Hortons,n_cafe_brand_Dutch_Bros._Coffee,amenity_arts_centre,amenity_attraction,amenity_bar,amenity_bench,amenity_botanical_gardens,amenity_cafe,amenity_casino,amenity_cinema,amenity_clinic,amenity_college,amenity_community garden,amenity_community_centre,amenity_concert_hall,amenity_conference_centre,amenity_courthouse,amenity_coworking_space,amenity_drinking_water,amenity_events_venue,amenity_exhibition_centre,amenity_fast_food,amenity_fire_station,amenity_fountain,amenity_grave_yard,amenity_historic_site,amenity_library,amenity_museum,amenity_music_venue,amenity_nightclub,amenity_parking,amenity_place_of_worship,amenity_planetarium,amenity_pub,amenity_public_building,amenity_public_facility,amenity_restaurant,amenity_school,amenity_shelter,amenity_shelter;ping pong tables,amenity_social_centre,amenity_social_facility,amenity_studio,amenity_theatre,amenity_toilets,amenity_university,historic_site,leisure_amusement_arcade,leisure_bleachers,leisure_garden,leisure_ice_rink,leisure_park,leisure_pitch,leisure_sports_centre,leisure_stadium,other,fortune,sbs
Shawnee,KS,"shawnee,KS",20.0,64500.0,Shawnee city,67021.0,93835.0,266800.0,18632.0,14646.0,6340.0,1244.0,0.0185613464436519,0.3131257367093896,67671.0,100649.0,306800.0,18581.0,14623.0,6254.0,1228.0,0.0181466211523399,0.3085073369685685,68175.0,106312.0,332900.0,19175.0,15632.0,6578.0,1200.0,0.0176017601760176,0.3257792445911258,555,"Shawnee, KS",62,20.0,4.0,11.0,11.0,1.0,0.0,0.0,3.0,5.0,0.0,3.0,0.0,3.0,1.0,1.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,33,7.0,4.0,6.0,3.0,12.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,13,2,4,6.0,1.0,12.0,1.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,2,0,0,0,0,86,0,0,7,6,0,8
Sheboygan,WI,"sheboygan,WI",55.0,72975.0,Sheboygan city,49849.0,55041.0,130400.0,12521.0,5178.0,1741.0,942.0,0.0188970691488294,0.138799173503982,49805.0,59861.0,154300.0,12795.0,5420.0,1783.0,897.0,0.0180102399357494,0.144624033731553,49812.0,62953.0,165200.0,12885.0,5571.0,1802.0,670.0,0.0134505741588372,0.148016542198667,801,"Sheboygan, WI",18,9.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,6.0,4.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4,2,2,2.0,1.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,3,0,1
Shoreline,WA,"shoreline,WA",53.0,63960.0,Shoreline city,58213.0,95623.0,627500.0,15104.0,14044.0,6225.0,1259.0,0.0216274715269785,0.3481868311201965,58673.0,106184.0,711500.0,15104.0,14359.0,6426.0,1395.0,0.023775842380652,0.3542515296644112,59280.0,113336.0,759400.0,15649.0,14583.0,6549.0,1419.0,0.0239372469635627,0.3564777327935222,669,"Shoreline, WA",44,18.0,4.0,4.0,1.0,1.0,3.0,1.0,0.0,5.0,5.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,10.0,5.0,6.0,0.0,5.0,1.0,7.0,3.0,0.0,1.0,1.0,0.0,3.0,24,5,1,6.0,0.0,24.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,264,0,0,1,11,0,1
Shreveport,LA,"shreveport,LA",22.0,70000.0,Shreveport city,189374.0,41782.0,155000.0,39636.0,18568.0,9814.0,7680.0,0.040554669595615,0.14987273860192,186183.0,45967.0,168900.0,40452.0,19286.0,9707.0,7733.0,0.0415344043226288,0.155723132616834,183483.0,48465.0,178100.0,40539.0,19296.0,9917.0,7308.0,0.0398293029871977,0.1592136601211011,128,"Shreveport, LA",85,24.0,5.0,9.0,15.0,1.0,0.0,0.0,3.0,9.0,0.0,2.0,0.0,3.0,6.0,0.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,53,9.0,15.0,5.0,4.0,12.0,3.0,0.0,0.0,6.0,2.0,4.0,0.0,2.0,14,3,2,4.0,2.0,12.0,2.0,7.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,68,0,0,4,13,0,37
Sierra Vista,AZ,"sierra vista,AZ",4.0,66820.0,Sierra Vista city,44944.0,66129.0,182900.0,11028.0,5871.0,2940.0,1100.0,0.0244749021003915,0.1960439658241367,45212.0,70899.0,215900.0,11307.0,6449.0,3113.0,1002.0,0.0221622578076616,0.2114925241086437,45203.0,69783.0,239000.0,11441.0,6520.0,3315.0,955.0,0.0211269163551091,0.2175740548193704,885,"Sierra Vista, AZ",26,11.0,4.0,5.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,5.0,1.0,5.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6,6,2,0.0,1.0,5.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,2,0,21
Simi Valley,CA,"simi valley,CA",6.0,72016.0,Simi Valley city,126809.0,102627.0,635000.0,31357.0,21326.0,7252.0,3285.0,0.0259051013729309,0.2253625531310869,126153.0,112144.0,704200.0,31983.0,21562.0,8033.0,3008.0,0.023844062368711,0.2345960857054529,125769.0,117703.0,753500.0,32356.0,22413.0,8471.0,3120.0,0.0248073849676788,0.2455613068403183,212,"Simi Valley, CA",129,29.0,29.0,17.0,10.0,10.0,6.0,7.0,7.0,7.0,2.0,4.0,1.0,3.0,2.0,1.0,4.0,1.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,8.0,1.0,12.0,3.0,9.0,2.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,27,13,5,9.0,1.0,26.0,1.0,16.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,82,0,0,1,6,0,14
Sioux City,IA,"sioux city,IA",19.0,73335.0,Sioux City city,85081.0,59435.0,130500.0,20966.0,7700.0,2883.0,2025.0,0.0238008486030958,0.124387348526698,85469.0,64250.0,149800.0,21227.0,7803.0,3255.0,2129.0,0.0249096163521276,0.1293802431290877,85651.0,65473.0,162600.0,21512.0,7679.0,3023.0,2014.0,0.0235140278572345,0.1249489206197242,401,"Sioux City, IA",73,25.0,13.0,10.0,10.0,3.0,1.0,1.0,2.0,4.0,0.0,5.0,0.0,1.0,1.0,3.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,41,10.0,12.0,2.0,6.0,8.0,3.0,0.0,3.0,1.0,2.0,3.0,0.0,1.0,8,1,3,1.0,0.0,8.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,70,0,0,3,7,0,7
Sioux Falls,SD,"sioux falls,SD",46.0,59020.0,Sioux Falls city,189258.0,66761.0,218600.0,46658.0,30106.0,10221.0,2703.0,0.0142820911137177,0.2130794999418782,193401.0,71785.0,250000.0,47890.0,32003.0,10651.0,2588.0,0.0133815233633745,0.2205469464997595,197642.0,74714.0,271400.0,49677.0,33107.0,10737.0,2627.0,0.013291709252082,0.2218354398356624,122,"Sioux Falls, SD",106,29.0,10.0,10.0,20.0,4.0,0.0,3.0,6.0,3.0,0.0,3.0,0.0,2.0,1.0,1.0,0.0,3.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,75,12.0,15.0,13.0,6.0,16.0,3.0,0.0,4.0,1.0,2.0,4.0,1.0,9.0,26,4,3,11.0,0.0,26.0,0.0,18.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,87,0,0,4,15,0,25
Smyrna,GA,"smyrna,GA",13.0,71492.0,Smyrna city,55460.0,83029.0,328600.0,13915.0,13569.0,6516.0,1350.0,0.0243418680129823,0.3621529029931482,55863.0,92258.0,380100.0,14131.0,13904.0,6596.0,1453.0,0.026010060326155,0.3669691924887671,56285.0,96780.0,409000.0,14327.0,14224.0,7172.0,1358.0,0.0241272097361641,0.3801368037665452,706,"Smyrna, GA",118,36.0,11.0,8.0,20.0,2.0,1.0,3.0,5.0,8.0,1.0,3.0,0.0,5.0,3.0,5.0,3.0,7.0,3.0,2.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,47,8.0,4.0,8.0,2.0,7.0,1.0,18.0,6.0,0.0,0.0,1.0,0.0,0.0,22,4,3,4.0,5.0,17.0,5.0,19.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,121,0,0,4,14,0,42
Smyrna,TN,"smyrna,TN",47.0,69420.0,Smyrna town,52401.0,70879.0,239100.0,10565.0,6530.0,1816.0,1572.0,0.0299994274918417,0.1592717696227171,53760.0,76115.0,285200.0,10989.0,7357.0,1869.0,1667.0,0.0310081845238095,0.1716145833333333,55066.0,78409.0,326700.0,11250.0,7589.0,1963.0,1489.0,0.0270402789380016,0.1734645697889805,753,"Smyrna, TN",118,36.0,11.0,8.0,20.0,2.0,1.0,3.0,5.0,8.0,1.0,3.0,0.0,5.0,3.0,5.0,3.0,7.0,3.0,2.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,47,8.0,4.0,8.0,2.0,7.0,1.0,18.0,6.0,0.0,0.0,1.0,0.0,0.0,22,4,3,4.0,5.0,17.0,5.0,19.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,42,0,0,0,2,0,6
Somerville,MA,"somerville,MA",25.0,62535.0,Somerville city,80608.0,108896.0,739900.0,11695.0,20391.0,12902.0,1795.0,0.0222682612147677,0.4130235212385867,80464.0,120778.0,860500.0,11783.0,21249.0,12716.0,1603.0,0.0199219526744879,0.4221142374229469,80549.0,127056.0,899400.0,12155.0,21192.0,13026.0,1668.0,0.0207078920905287,0.4248097431377174,431,"Somerville, MA",149,61.0,10.0,17.0,12.0,5.0,8.0,6.0,8.0,7.0,1.0,4.0,2.0,4.0,2.0,2.0,10.0,2.0,3.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,1.0,2.0,4.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,79,10.0,14.0,11.0,2.0,3.0,2.0,22.0,12.0,2.0,10.0,1.0,0.0,0.0,37,9,5,5.0,8.0,28.0,8.0,21.0,2.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,31,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,17,0,0,0,0,913,0,0,13,101,0,3
South Bend,IN,"south bend,IN",18.0,71000.0,South Bend city,102786.0,46002.0,95500.0,23856.0,10793.0,5427.0,2641.0,0.0256941606833615,0.1578035919288619,103084.0,49056.0,113800.0,23731.0,10708.0,5296.0,2710.0,0.0262892398432346,0.1552520274727406,102866.0,52512.0,124500.0,24189.0,11163.0,5573.0,3002.0,0.0291835980790543,0.1626971010829623,300,"South Bend, IN",94,23.0,10.0,10.0,5.0,2.0,1.0,1.0,4.0,4.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,11.0,15.0,4.0,3.0,18.0,1.0,0.0,7.0,2.0,1.0,1.0,3.0,1.0,21,7,2,5.0,1.0,20.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,115,0,0,5,21,0,16
South Fulton,GA,"south fulton,GA",13.0,72122.0,South Fulton city,105551.0,69557.0,194700.0,26333.0,15989.0,7814.0,4819.0,0.0456556546124622,0.225511837879319,107865.0,77488.0,242200.0,27416.0,17375.0,7863.0,4666.0,0.0432577759236082,0.2339776572567561,109157.0,81798.0,270600.0,27670.0,16995.0,7684.0,4343.0,0.0397867292065556,0.2260871955073884,283,"South Fulton, GA",12,6.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,4,2,2,3.0,1.0,3.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,23,0,0,0,0,0,2
South Gate,CA,"south gate,CA",6.0,73080.0,South Gate city,93308.0,59647.0,470200.0,10717.0,5045.0,1048.0,4065.0,0.0435653963218587,0.0652998671067861,92381.0,67188.0,578900.0,10705.0,5463.0,1153.0,3711.0,0.0401705978502072,0.0716164579296608,91836.0,71315.0,608500.0,11011.0,5726.0,1128.0,3286.0,0.0357811751382899,0.0746330415087765,355,"South Gate, CA",23,12.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,3.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,3,2,2.0,0.0,6.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,201,0,0,3,8,0,2
South Jordan,UT,"south jordan,UT",49.0,70850.0,South Jordan city,75617.0,111774.0,460600.0,19530.0,13827.0,5483.0,936.0,0.012378168930267,0.255365856884034,78118.0,119822.0,559500.0,20574.0,14549.0,6239.0,1010.0,0.0129291584525973,0.2661102434778156,80331.0,126400.0,614800.0,21701.0,15188.0,7014.0,906.0,0.0112783358852746,0.2763814716610026,461,"South Jordan, UT",52,25.0,4.0,5.0,6.0,2.0,1.0,2.0,1.0,0.0,1.0,5.0,0.0,1.0,1.0,3.0,6.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,7.0,1.0,14.0,1.0,6.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,17,5,2,4.0,1.0,16.0,1.0,12.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,2,0,0,562,0,0,5,12,0,10
South San Francisco,CA,"south san francisco,CA",6.0,73262.0,South San Francisco city,66331.0,112818.0,965300.0,13548.0,13467.0,3387.0,1035.0,0.0156035639444603,0.254089339826024,65596.0,127062.0,1113000.0,13585.0,13114.0,3682.0,901.0,0.0137355936337581,0.2560521983047746,64487.0,135909.0,1160100.0,13303.0,13342.0,3754.0,922.0,0.0142974553010684,0.2651076961248003,569,"South San Francisco, CA",31,19.0,5.0,3.0,2.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,8,4,4.0,1.0,13.0,1.0,7.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,220,0,0,2,15,1,4
